,Artist,Song Title,Full Title,Release Date,Year,Month,Day,Pageviews,url,featured_count,producer_count,writer_count,Song Lyrics,Artist Image
10,Black Sabbath,Fairies Wear Boots,Fairies Wear Boots by Black Sabbath,1970-09-18,1970,9,18,86274,https://genius.com/Black-sabbath-fairies-wear-boots-lyrics,0,1,4,"44 ContributorsFairies Wear Boots Lyrics

Goin' home late last night
Suddenly, I got a fright
Yeah, I looked through a window and surprised what I saw
Fairy with boots are dancin' with a dwarf, alright, now

Yeah, fairies wear boots and you gotta believe me
Yeah, I saw it, I saw it, I tell you no lies
Yeah, fairies wear boots and you gotta believe me
I saw it, I saw it with my own two eyes, alright, now

Yeah, fairies wear boots and you gotta believe me
Yeah, I saw it, I saw it, I tell you no lies
Yeah, fairies wear boots and you gotta believe me
I saw it, I saw it with my own two eyes, alright, now

So, I went to the doctor, see what he could give me
He said, ""Son, son, you've gone too far
'Cause smokin' and trippin' is all that you do,"" yeahYou might also like5Embed",https://images.genius.com/46514480a048fb777f012318a43be54f.1000x1000x1.jpg
11,Black Sabbath,Children of the Grave,Children of the Grave by Black Sabbath,1971-07-21,1971,7,21,84248,https://genius.com/Black-sabbath-children-of-the-grave-lyrics,0,1,4,"32 ContributorsChildren of the Grave Lyrics

Revolution in their minds
The children start to march
Against the world
In which they have to live
And all the hate that's in their hearts
They're tired of being pushed around
And told just what to do
They'll fight the world until they've won
And love comes flowing through
Yeah!

Children of tomorrow live
In the tears that fall today
Will the sunrise of tomorrow
Bring in peace in any way?
Must the world live in the shadow
Of atomic fear?
Can they win the fight for peace
Or will they disappear? Yeah!

You might also like
So you children of the world
Listen to what I say
If you want a better place to live in
Spread the word today
Show the world that love is still alive
You must be brave
Or you children of today
Are children of the grave, yeah!


Children of the grave
Children of the grave
Children of the grave11Embed",https://images.genius.com/46514480a048fb777f012318a43be54f.1000x1000x1.jpg
12,Black Sabbath,Electric Funeral,Electric Funeral by Black Sabbath,1970-09-18,1970,9,18,72278,https://genius.com/Black-sabbath-electric-funeral-lyrics,0,1,4,"46 ContributorsElectric Funeral Lyrics
Reflex in the sky
Warn you you're gonna die
Storm coming, you better hide
From the atomic tide
Flashes in the sky
Turns houses into sties
Turns people into clay
Radiation, minds decay

Robot minds of robot slaves
Lead them to atomic graves
Plastic flowers, melting sun
Fading moon falls upon
Dying world of radiation
Victims of mad frustration
Burning globe of obscene fire
Like electric funeral pyre

Buildings crashing down
To earth's cracking ground
Rivers turn to wood
Ice melt into blood
Earth lies in deathbed
Clouds cry for the dead
Terrifying rain
Is a burning pain
(Electric Funeral)
(Electric Funeral)
(Electric Funeral)
(Electric Funeral)
You might also like
And so, in the sky
Shines the electric eye
Supernatural king
Takes Earth under his wing
Heaven's golden chorus sings
Hell's angels flap their wings
Evil souls fall to Hell
Ever trapped in burning cells
16Embed",https://images.genius.com/46514480a048fb777f012318a43be54f.1000x1000x1.jpg
13,Black Sabbath,Hand of Doom,Hand of Doom by Black Sabbath,1970-09-18,1970,9,18,65397,https://genius.com/Black-sabbath-hand-of-doom-lyrics,0,1,4,"35 ContributorsHand of Doom Lyrics
What you gonna do?
Time's caught up with you
Now, you wait your turn
You know there's no return
Take your routine roles
You join the other fools
Turn to something new
Now, it's killing you

First, it was the bomb
Vietnam, napalm
Disillusioning
You push the needle in
From life, you escape
Reality's black drape
Colours in your mind
Satisfy your time

Oh, you, you know you must be blind
To do such things like this
To take the sweet that you don't know
You're giving Death a kiss
Poor little fool, now
Your mind is full of pleasure
Your body's looking ill
To you, it's shallow leisure
So drop the acid pill
Don't stop to think, now
You might also like
You're having a good time, baby, but that won't last
Your mind's all full of things, you're living too fast
Go out, enjoy yourself, don't bottle it in
You need someone to help you, stick the needle in, yeah


Now, you know the scene
Your skin starts turning green
Your eyes no longer see
Life's reality
Push the needle in
Face Death's sickly grin
Holes are in your skin
Caused by deadly pin

Head starts spinning 'round
You fall down to the ground
Feel your body heave
Death hand starts to weave
It's too late to turn
You don't wanna learn
Price of life you hide
Now, you're gonna die17Embed",https://images.genius.com/46514480a048fb777f012318a43be54f.1000x1000x1.jpg
14,Black Sabbath,Snowblind,Snowblind by Black Sabbath,1972-09-25,1972,9,25,64795,https://genius.com/Black-sabbath-snowblind-lyrics,0,1,4,"38 ContributorsSnowblind Lyrics
What you get and what you see
Things that don’t come easily
Feeling happy in my pain
Icicles within my brain (Cocaine)

Something blowing in my head
Winds of ice that soon will spread
Down to freeze my very soul
Makes me happy, makes me cold

My eyes are blind, but I can see
The snowflakes glisten on the trees
The sun no longer sets me free
I feel the snowflakes freezing me


Let the winter sun shine on
Let me feel the frost of dawn
Build my dreams on flakes of snow
Soon I’ll feel the chilling glow
You might also like
Right!
Don’t you think I know what I’m doing
Don’t tell me that it’s doing me wrong
You’re the one that’s really the loser
This is where I feel I belong
Right!

Crystal world with winter flowers
Turn my days to frozen hours
Lying snowblind in the sun
Will my ice age ever come?
14Embed",https://images.genius.com/46514480a048fb777f012318a43be54f.1000x1000x1.jpg
15,Black Sabbath,God Is Dead?,God Is Dead? by Black Sabbath,2013-04-19,2013,4,19,62813,https://genius.com/Black-sabbath-god-is-dead-lyrics,0,1,3,"58 ContributorsGod Is Dead? Lyrics
Lost in the darkness, I fade from the light
Faith of my father, my brother, my Maker and Savior
Help me make it through the night
Blood on my conscience
And murder in mind
Out of the gloom I rise up from my tomb
Into impending doom
Now my body is my shrine

The blood runs free
The rain turns red
Give me the wine, you keep the bread
The voices echo in my head
Is God alive or is God dead?
Is God dead?

Rivers of evil, run through dying land
Swimming in sorrow, they kill, steal, and borrow
There is no tomorrow
For the sinners will be damned
Ashes to ashes
You cannot exhume a soul
Who do you trust when corruption and lust creed of all the unjust
Leaves you empty and unwhole?
You might also like
When will this nightmare be over?
Tell me
When can I empty my head?
Will someone tell me the answer?
Is God really dead?
Is God really dead?

To safeguard my philosophy
Until my dying breath
I transfer from reality
Into a living death
I empathize with enemies
Until the timing’s right
With God and Satan at my side
From darkness will come light

I watch the rain as it turns red
Give me more wine
I don’t need bread
These riddles that live in my head
I don’t believe that God is dead
God is dead
Nowhere to run, nowhere to hide
Wondering if we will meet again on the other side
Do you believe a word what the Good Book said?
Or is it just a holy fairytale and God is dead?
God is dead, God is dead
God is dead, God is dead, right?


But still the voices in my head
Are telling me that God is dead
The blood pours down, the rain turns red
I don’t believe that God is dead
God is dead, God is dead
God is dead, God is dead20Embed",https://images.genius.com/46514480a048fb777f012318a43be54f.1000x1000x1.jpg
16,Black Sabbath,Warning,Warning by Black Sabbath,1970-02-13,1970,2,13,59127,https://genius.com/Black-sabbath-warning-lyrics,0,1,4,"32 ContributorsWarning Lyrics
Now, the first day that I met ya
I was looking in the sky
When the sun turned all a blur
And the thunderclouds rolled by
The sea began to shiver
And the wind began to moan
It must've been a sign for me
To leave you well alone

I was born without you, baby
But my feelings were a little bit too strong

You never said you love me
And I don't believe you can
'Cause I saw you in a dream
And you were with another man
You looked so cool and casual
And I tried to look the same
But now I've got to love ya
Tell me who have I to blame?

I was born without you, baby
But my feelings were a little bit too strong
You might also like

Now, the whole wide world is movin'
'Cause there's iron in my heart
I just can't keep from cryin'
'Cause you say we've got to part
Sorrow grips my voice
As I stand here all alone
And watch you slowly take away
A love I've never known

I was born without you, baby
But my feelings were a little bit too strong
Just a little bit too strong

Now, the whole wide world is movin'
'Cause there's iron in my heart
I just can't keep from cryin'
'Cause you say we've got to part
Sorrow grips my voice
As I stand here all alone
And watch you slowly take away
A love I've never known
I was born without you, baby
But my feelings were a little bit too strong
Just a little bit too strong2Embed",https://images.genius.com/46514480a048fb777f012318a43be54f.1000x1000x1.jpg
17,Black Sabbath,Solitude,Solitude by Black Sabbath,1971-07-21,1971,7,21,58931,https://genius.com/Black-sabbath-solitude-lyrics,0,1,4,"33 ContributorsSolitude Lyrics
My name it means nothing, my fortune is less
My future is shrouded in dark wilderness
Sunshine is far away, clouds linger on
Everything I possessed, now, they are gone
They are gone, they are gone...

Oh, where can I go to and what can I do?
Nothing can please me, only thoughts are of you
You just laughed when I begged you to stay
I've not stopped crying since you went away
You went away, you went away...

The world is a lonely place, you're on your own
Guess I will go home, sit down and moan
Crying and thinking is all that I do
Memories I have remind me of you
Of you, of you...You might also like25Embed",https://images.genius.com/46514480a048fb777f012318a43be54f.1000x1000x1.jpg
18,Black Sabbath,The Wizard,The Wizard by Black Sabbath,1970-02-13,1970,2,13,58557,https://genius.com/Black-sabbath-the-wizard-lyrics,0,1,4,"50 ContributorsThe Wizard Lyrics
Misty morning, clouds in the sky
Without warning, a wizard walks by
Casting his shadow, weaving his spell
Long grey cloak, tinkling bell

Never talking
Just keeps walking
Spreading his magic

Evil power disappears
Demons worry when the wizard is near
He turns tears into joy
Everyone's happy when the wizard walks by

Never talking
Just keeps walking
Spreading his magic

Sun is shining, clouds have gone by
All the people give a happy sigh
He has passed by, giving his sign
Left all the people feeling so fine
You might also like
Never talking
Just keeps walking
Spreading his magic5Embed",https://images.genius.com/46514480a048fb777f012318a43be54f.1000x1000x1.jpg
19,Black Sabbath,Into the Void,Into the Void by Black Sabbath,1971-07-21,1971,7,21,58275,https://genius.com/Black-sabbath-into-the-void-lyrics,0,1,4,"37 ContributorsInto the Void Lyrics

Rocket engines burning fuel so fast
Up into the night sky they blast
Through the universe the engines whine
Could it be the end of man and time?
Back on earth the flame of life burns low
Everywhere is misery and woe
Pollution kills the air, the land and sea
Man prepares to meet his destiny, yeah

Rocket engines burning fuel so fast
Up into the black sky so vast
Burning metal through the atmosphere
Earth remains in worry, hate and fear
With the hateful battles raging on
Rockets flying to the glowing sun
Through the empires of eternal void
Freedom from the final suicide

Freedom fighters sent out to the sun
Escape from brainwashed minds and pollution
Leave the earth to all its sin and hate
Find another world where freedom waits, yeah
You might also like
Past the stars in fields of ancient void
Through the shields of darkness where they find
Love upon a land a world unknown
Where the sons of freedom make their home
Leave the earth to Satan and his slaves
Leave them to their future in their grave
Make a home where love is there to stay
Peace and happiness in every day12Embed",https://images.genius.com/46514480a048fb777f012318a43be54f.1000x1000x1.jpg
